Abades,40.9087279942112,-4.2698120487
Adrada-de-Piron,41.063076931865,-4.05221582503
Adrados,41.3678215611885,-4.1078622275
Aguilafuente,41.247565286537,-4.08654801822
Alconada-de-Maderuelo,41.4535783159828,-3.4931750403
Aldea-Real,41.1849962411249,-4.1786689337
Aldealcorvo,41.2597978827258,-3.7854396275
Aldealengua-de-Pedraza,41.0529294321126,-3.8072336383
Aldealengua-de-Santa-Maria,41.4679410152301,-3.4602576091
Aldeanueva-de-la-Serrezuela,41.4619863050588,-3.7741947095
Aldeanueva-del-Codonal,41.0869457953374,-4.5236588570
Aldeasona,41.4765119919513,-4.0566024523
Aldehorno,41.5154181517891,-3.7800706080
Aldehuela-del-Codonal,41.0530871882266,-4.5349641468
Aldeonte,41.3388016381906,-3.6906363666
Anaya,40.9918172394542,-4.3123450926
Ane,41.0385658014473,-4.2870754077
Arahuetes,41.149873773856,-3.85921163084
Arcones,41.1129016123212,-3.7149758045
Arevalillo-de-Cega,41.1721818629306,-3.8852288309
Armuna,41.0692521824231,-4.2864160965
Ayllon,41.3600901208987,-3.3366538406
Barbolla,41.3138595393049,-3.6603400278
Basardilla,40.9989967112808,-3.9709514570
Bercial,40.8915204675032,-4.4325127059
Bercimuel,41.3993934607097,-3.5647507585
Bernardos,41.134228778273,-4.33204158260
Bernuy-de-Porreros,40.9992637950928,-4.1149638220
Boceguillas,41.3244447135234,-3.5956477447
Brieva,41.0405631923375,-4.0440266479
Caballar,41.1259258016197,-3.9593932940
Cabanas-de-Polendos,41.0473190267779,-4.1038530098
Cabezuela,41.2267741380768,-3.9780193251
Calabazas-de-Fuentiduena,41.4547518871896,-4.0064832385
Campo-de-San-Pedro,41.4579402512896,-3.5549766026
Cantalejo,41.2591770685169,-3.9249864632
Cantimpalos,41.0658420533237,-4.1628184581
Carbonero-el-Mayor,41.151080421114,-4.29246466530
Carrascal-del-Rio,41.3469251569687,-3.8846498650
Casla,41.1610875926921,-3.6526953788
Castillejo-de-Mesleon,41.2831178551785,-3.5949560545
Castro-de-Fuentiduena,41.4239905525406,-3.8570931201
Castrojimeno,41.4056023216952,-3.8383644043
Castroserna-de-Abajo,41.2077092318951,-3.7313184812
Castroserracin,41.4058724296477,-3.7958647082
Cedillo-de-la-Torre,41.4300940657352,-3.6291679762
Cerezo-de-Abajo,41.2169454057614,-3.5774696570
Cerezo-de-Arriba,41.2174054308042,-3.5185045403
Chane,41.3531641153895,-4.4337361566
Cilleruelo-de-San-Mames,41.4405644522899,-3.5889300683
Cobos-de-Fuentiduena,41.3860856006741,-3.9195820750
Coca,41.2182502461851,-4.5319501407
Codorniz,41.0600737000649,-4.6086453010
Collado-Hermoso,41.0219111058875,-3.9067805246
Condado-de-Castilnovo,41.2517678633862,-3.7466217781
Corral-de-Ayllon,41.3899788793872,-3.4531640440
Cozuelos-de-Fuentiduena,41.3982831900973,-4.0848688243
Cubillo,41.1078217013082,-3.9164450728
Cuellar,41.367916817701,-4.30836811539
Cuevas-de-Provanco,41.5396305297359,-3.9355253213
Domingo-Garcia,41.1208178424402,-4.3935006075
Donhierro,41.1111002037408,-4.6969900669
Duruelo,41.2226693536633,-3.6425187212
Encinas,41.3985780188311,-3.6791336428
Encinillas,41.0266799804977,-4.1493167335
Escalona-del-Prado,41.1652642548074,-4.1148612485
Escarabajosa-de-Cabezas,41.1085669325626,-4.1790754892
Escobar-de-Polendos,41.1028355996735,-4.1086294141
Espinar-El,40.7299534024048,-4.2127979119
Espirdo,41.0017308178753,-4.0724131315
Fresneda-de-Cuellar,41.2970303193986,-4.4618102610
Fresno-de-Cantespino,41.363920950508,-3.49055401313
Fresno-de-la-Fuente,41.4037550189232,-3.6432236706
Frumales,41.3747214288434,-4.1878104383
Fuente-de-Santa-Cruz,41.2129823863738,-4.6235738243
Fuente-el-Olmo-de-Fuentiduena,41.4019836742152,-3.9860723129
Fuente-el-Olmo-de-iscar,41.2881946086573,-4.4916611365
Fuentepelayo,41.2284083601975,-4.1709478624
Fuentepinel,41.407866806454,-4.03662197841
Fuenterrebollo,41.3154015332578,-3.9391744659
Fuentesauco-de-Fuentiduena,41.4296519132374,-4.0613482347
Fuentesoto,41.451187674044,-3.90665754231
Fuentiduena,41.4028700152659,-3.9811458630
Gallegos,41.0688343221749,-3.7746826343
Garcillan,40.9937690961839,-4.2655823382
Gomezserracin,41.2920047716632,-4.2899647969
Grajera,41.373356688272,-3.61023898680
Honrubia-de-la-Cuesta,41.4976927717975,-3.7027877361
Hontalbilla,41.3378801240126,-4.1152667708
Hontanares-de-Eresma,40.9844941063341,-4.2007196424
Huertos-Los,41.0002410195306,-4.2112324838
Ituero-y-Lama,40.798894097613,-4.37266540436
Juarros-de-Riomoros,40.9326262700453,-4.3210435964
Juarros-de-Voltoya,41.0462477100624,-4.5086315582
Labajos,40.8492529015954,-4.5177941821
Laguna-de-Contreras,41.4926385350915,-4.0200082180
Languilla,41.4545310829502,-3.4086301266
Lastras-de-Cuellar,41.2801895610523,-4.0824853393
Lastras-del-Pozo,40.8704221815278,-4.3127285300
Lastrilla-La,40.9689792914351,-4.0904997804
Losa-La,40.8403013661498,-4.1516453005
Maderuelo,41.5133384562681,-3.5201920884
Marazoleja,40.9428743799851,-4.3396172494
Marazuela,40.9804596298261,-4.3569440721
Martin-Miguel,40.9570537757106,-4.2793074958
Martin-Munoz-de-la-Dehesa,41.0679615826871,-4.6799750977
Martin-Munoz-de-las-Posadas,40.9888288250331,-4.5473824332
Marugan,40.8970540569857,-4.3880748563
Mata-de-Cuellar,41.3999268357188,-4.4796469086
Matabuena,41.0919745140461,-3.7509417601
Matilla-La,41.1838764094354,-3.8116616034
Melque-de-Cercos,41.0533652000732,-4.4749042516
Membibre-de-la-Hoz,41.4579183112039,-4.0962536942
Miguelanez,41.142551278538,-4.37939841071
Montejo-de-Arevalo,41.1485472026114,-4.6687291868
Montejo-Vega-de-Serre,40.947362,-4.115152
Monterrubio,40.8415426706254,-4.3671459613
Moral-de-Hornuez,41.4723168343898,-3.6145348900
Mozoncillo,41.1504226819228,-4.1856047333
Munopedro,40.8815426492834,-4.4888284733
Munoveros,41.1832935431331,-3.9485248506
Nava-de-la-Asuncion,41.1488863932,-4.4904983375588
Navafria,41.031290526466,-3.83261537121
Navalilla,41.3385873534861,-3.9385107523
Navalmanzano,41.2220808599363,-4.2544699821
Navares-de-Ayuso,41.3732302833942,-3.6971734051
Navares-de-Enmedio,41.4241193077109,-3.7332577040
Navares-de-las-Cuevas,41.4249916644879,-3.7526675167
Navas-de-Oro,41.2081205251842,-4.4213842879
Navas-de-Riofrio,40.849013765607,-4.11465046073
Navas-de-San-Antonio,40.7209370315373,-4.3454758737
Nieva,41.0923339614789,-4.4524631929
Olombrada,41.43225807782,-4.150458194185
Orejana,41.1604706849638,-3.7737775283
Ortigosa-de-Pestano,41.0934495890503,-4.3897926213
Ortigosa-del-Monte,40.8278892541516,-4.1661134262
Otero-de-Herreros,40.8172843378454,-4.2120119953
Pajarejos,41.3909874433964,-3.5935037172
Palazuelos-de-Eresma,40.9249582195511,-4.0193017543
Pedraza,41.133331769756,-3.81230860282
Pelayos-del-Arroyo,41.0588171849617,-3.9514729630
Perosillo,41.3881549226872,-4.1441856329
Pinarejos,41.2496784844464,-4.2768125898
Pinarnegrillo,41.1852324841522,-4.2753429957
Pradales,41.4516791656135,-3.6918687428
Pradena,41.1501403720454,-3.6871512461
Puebla-de-Pedraza,41.1985902954904,-3.9222587064
Rapariegos,41.0948829387691,-4.6301765592
Rebollo,41.1926833931762,-3.8583023821
Remondo,41.3473762741369,-4.4869031048
Riaguas-de-San-Bartolome,41.4253041225041,-3.4868885404
Riaza,41.3005069541679,-3.4490927904
Ribota,41.352720904417,-3.42570669817
Riofrio-de-Riaza,41.2371945470269,-3.4331147823
Roda-de-Eresma,41.0326680328555,-4.1787150720
Sacramenia,41.5161021849092,-3.9393301515
Samboal,41.2683332586455,-4.4256955498
San-Cristobal-de-Cuellar,41.429327612842,-4.39039960879
San-Cristobal-de-la-Vega,41.1206281802386,-4.6219736669
San-Cristobal-de-Segovia,40.9544943190354,-4.0792120467
San-Ildefonso,40.8561085599178,-4.0338512606
San-Martin-y-Mudrian,41.2200275525984,-4.3582676431
San-Miguel-de-Bernuy,41.4024734167883,-3.9448363693
San-Pedro-de-Gaillos,41.2299584879115,-3.8207379848
Sanchonuno,41.326107296486,-4.28320336489
Sangarcia,40.9473219937986,-4.4270868341
Santa-Maria-la-Real-de-Nieva,41.0118863449431,-4.4212306818
Santa-Marta-del-Cerro,41.2127246333341,-3.6810670783
Santiuste-de-Pedraza,41.0895001063994,-3.8757378513
Santiuste-de-San-Juan-Bautista,41.1626609929502,-4.5624430703
Santo-Domingo-de-Piron,41.0108031294223,-3.9607604648
Santo-Tome-del-Puerto,41.1872229356661,-3.5778169510
Sauquillo-de-Cabezas,41.2025906394304,-4.0576748465
Sebulcor,41.2892507748534,-3.8630354108
Segovia,40.9019416673774,-4.1829892208
Sepulveda,41.2898810030723,-3.7814474066
Sequera-de-Fresno,41.3578194615879,-
Tolocirio,41.1361723895722,-4.6302047875
Torre-Val-de-San-Pedro,41.0421640410024,-3.8695848183
Torreadrada,41.4601099376768,-3.8339220598
Torrecaballeros,40.9830597841949,-3.9847911209
Torrecilla-del-Pinar,41.362294658055,-4.05430130132
Torreiglesias,41.1044843278215,-4.0441145766
Trescasas,40.9510472103521,-4.0053973869
Turegano,41.1367264834901,-3.9888417958
Uruenas,41.3577528095673,-3.7573139463
Valdeprados,40.8249383425997,-4.2750453685
Valdevacas-de-Montejo,41.5206221763062,-3.6254343238
Valdevacas-y-Guijar,41.1540773435785,-3.9209225648
Valle-de-Tabladillo,41.3681779525207,-3.8334246390
Vallelado,41.392820853213,-4.42327433286
Valleruela-de-Pedraza,41.1724598210916,-3.8231060339
Valleruela-de-Sepulveda,41.1919015470664,-3.7664138742
Valseca,40.9965075838819,-4.1666051808
Valtiendas,41.4884762169491,-3.9054491171
Valverde-del-Majano,40.9528452918228,-4.2074434598
Veganzones,41.2143163524101,-3.9989126650
Vegas-de-Matute,40.7907501634062,-4.2669450458
Ventosilla-y-Tejadilla,41.1844500753715,-3.6913899150
Villacastin,40.7636436585773,-4.4160076903
Villaverde-de-iscar,41.2961988168267,-4.5614035116
Villaverde-de-Montejo,41.5054524244227,-3.6675905391
Villeguillo,41.2527344414855,-4.5776831385
Yanguas-de-Eresma,41.0669195628554,-4.2514818121
Zarzuela-del-Monte,40.8112473418581,-4.3263694084
Zarzuela-del-Pinar,41.2659491022768,-4.1796277462
